X, Y, Z, Concentration
4550.0000,50.0000,-30.0000,7.50827555e-014
4650.0000,50.0000,-30.0000,1.50258972e-010
4750.0000,50.0000,-30.0000,8.31473201e-008
4850.0000,50.0000,-30.0000,4.08432970e-005
4950.0000,50.0000,-30.0000,2.43128117e-004
5050.0000,50.0000,-30.0000,7.24952784e-004
5150.0000,50.0000,-30.0000,1.59103121e-003
5250.0000,50.0000,-30.0000,2.94078467e-003
5350.0000,50.0000,-30.0000,4.84437309e-003
5450.0000,50.0000,-30.0000,7.34944921e-003
5550.0000,50.0000,-30.0000,1.04925707e-002
5650.0000,50.0000,-30.0000,1.43092070e-002
5750.0000,50.0000,-30.0000,1.88304149e-002
5850.0000,50.0000,-30.0000,2.40887962e-002
5950.0000,50.0000,-30.0000,3.01244650e-002
6050.0000,50.0000,-30.0000,3.70065346e-002
6150.0000,50.0000,-30.0000,4.47781570e-002
6250.0000,50.0000,-30.0000,5.38031720e-002
6350.0000,50.0000,-30.0000,6.33910224e-002
6450.0000,50.0000,-30.0000,7.80899748e-002
6550.0000,50.0000,-30.0000,8.83266032e-002
6650.0000,50.0000,-30.0000,8.87646079e-002
6750.0000,50.0000,-30.0000,2.11482954e+000
6850.0000,50.0000,-30.0000,7.06853199e+000
6950.0000,50.0000,-30.0000,1.67535172e+001
7050.0000,50.0000,-30.0000,3.12814178e+001
7150.0000,50.0000,-30.0000,3.44916763e+001
7250.0000,50.0000,-30.0000,3.47627525e+001
7350.0000,50.0000,-30.0000,3.47116623e+001
7450.0000,50.0000,-30.0000,3.47446861e+001
7550.0000,50.0000,-30.0000,3.47882385e+001
7650.0000,50.0000,-30.0000,3.47684212e+001
7750.0000,50.0000,-30.0000,3.24446754e+001
7850.0000,50.0000,-30.0000,3.39850006e+001
50.0000,50.0000,-35.0000,0.00000000e+000
150.0000,50.0000,-35.0000,0.00000000e+000
250.0000,50.0000,-35.0000,0.00000000e+000
350.0000,50.0000,-35.0000,0.00000000e+000
450.0000,50.0000,-35.0000,0.00000000e+000
550.0000,50.0000,-35.0000,0.00000000e+000
650.0000,50.0000,-35.0000,0.00000000e+000
750.0000,50.0000,-35.0000,0.00000000e+000
850.0000,50.0000,-35.0000,0.00000000e+000
950.0000,50.0000,-35.0000,0.00000000e+000
1050.0000,50.0000,-35.0000,0.00000000e+000
1150.0000,50.0000,-35.0000,0.00000000e+000
1250.0000,50.0000,-35.0000,0.00000000e+000
1350.0000,50.0000,-35.0000,0.00000000e+000
1450.0000,50.0000,-35.0000,0.00000000e+000
1550.0000,50.0000,-35.0000,0.00000000e+000
1650.0000,50.0000,-35.0000,0.00000000e+000
