X, Y, Z, Concentration
7750.0000,50.0000,-25.0000,3.28613625e+001
50.0000,50.0000,-30.0000,0.00000000e+000
150.0000,50.0000,-30.0000,0.00000000e+000
250.0000,50.0000,-30.0000,0.00000000e+000
350.0000,50.0000,-30.0000,0.00000000e+000
450.0000,50.0000,-30.0000,0.00000000e+000
550.0000,50.0000,-30.0000,0.00000000e+000
650.0000,50.0000,-30.0000,6.95442175e-038
750.0000,50.0000,-30.0000,3.93875313e-037
850.0000,50.0000,-30.0000,1.62841303e-036
950.0000,50.0000,-30.0000,5.01311822e-036
1050.0000,50.0000,-30.0000,1.11669682e-035
1150.0000,50.0000,-30.0000,1.85861671e-035
1250.0000,50.0000,-30.0000,2.96371685e-035
1350.0000,50.0000,-30.0000,4.76174968e-035
1450.0000,50.0000,-30.0000,7.85273848e-035
1550.0000,50.0000,-30.0000,1.34777143e-034
1650.0000,50.0000,-30.0000,2.61930195e-034
1750.0000,50.0000,-30.0000,1.19822483e-033
1850.0000,50.0000,-30.0000,9.94023810e-033
1950.0000,50.0000,-30.0000,6.45759409e-032
2050.0000,50.0000,-30.0000,5.41456396e-031
2150.0000,50.0000,-30.0000,4.71999613e-030
2250.0000,50.0000,-30.0000,4.12130531e-029
2350.0000,50.0000,-30.0000,3.60991951e-028
2450.0000,50.0000,-30.0000,3.18693296e-027
2550.0000,50.0000,-30.0000,2.88556999e-026
2650.0000,50.0000,-30.0000,2.79085282e-025
2750.0000,50.0000,-30.0000,2.98892514e-024
2850.0000,50.0000,-30.0000,3.26691976e-023
2950.0000,50.0000,-30.0000,3.60265884e-022
3050.0000,50.0000,-30.0000,3.99499317e-021
3150.0000,50.0000,-30.0000,4.43596671e-020
3250.0000,50.0000,-30.0000,4.90330540e-019
3350.0000,50.0000,-30.0000,5.36976289e-018
3450.0000,50.0000,-30.0000,5.85583324e-017
3550.0000,50.0000,-30.0000,6.44875141e-016
3650.0000,50.0000,-30.0000,7.05385618e-015
3750.0000,50.0000,-30.0000,7.63117190e-014
3850.0000,50.0000,-30.0000,8.14023274e-013
3950.0000,50.0000,-30.0000,8.53016876e-012
4050.0000,50.0000,-30.0000,8.73025888e-011
4150.0000,50.0000,-30.0000,8.63911387e-010
4250.0000,50.0000,-30.0000,8.19167578e-009
4350.0000,50.0000,-30.0000,7.32798426e-008
4450.0000,50.0000,-30.0000,6.02786599e-007
